player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand
e113,thomas-enqvist,Thomas,Enqvist,http://www.atpworldtour.com/en/players/thomas-enqvist/e113/overview,SWE,"Monte Carlo, Monaco","Stockholm, Sweden",1974.03.13,1974,3,13,1991,195,88,"6'3""",75,191,Right-Handed,Two-Handed Backhand
e121,younes-el-aynaoui,Younes,El Aynaoui,http://www.atpworldtour.com/en/players/younes-el-aynaoui/e121/overview,MAR,"Rabat, Morocco","Rabat, Morocco",1971.09.12,1971,9,12,1990,190,86,"6'4""",76,193,Right-Handed,Two-Handed Backhand
e141,werner-eschauer,Werner,Eschauer,http://www.atpworldtour.com/en/players/werner-eschauer/e141/overview,AUT,"Hollenstein, Austria","Hollenstein, Austria",1974.04.26,1974,4,26,1998,167,76,"6'2""",74,188,Right-Handed,Two-Handed Backhand
e146,tamer-el-sawy,Tamer,El Sawy,http://www.atpworldtour.com/en/players/tamer-el-sawy/e146/overview,EGY,"Tampa, FL, USA","Cairo, Egypt",1972.02.11,1972,2,11,1993,176,80,"6'2""",74,188,Right-Handed,One-Handed Backhand
e212,bruno-echagaray,Bruno,Echagaray,http://www.atpworldtour.com/en/players/bruno-echagaray/e212/overview,MEX,"Mexico City, Mexico","Mexico City, Mexico",1983.05.08,1983,5,8,2000,185,84,"6'0""",72,183,Right-Handed,One-Handed Backhand
e223,martin-emmrich,Martin,Emmrich,http://www.atpworldtour.com/en/players/martin-emmrich/e223/overview,GER,"Erkrath,Germany","Magdeburg, Germany",1984.12.17,1984,12,17,2001,179,81,"6'0""",72,183,Left-Handed,Two-Handed Backhand
e232,juan-manuel-elizondo,Juan-Manuel,Elizondo,http://www.atpworldtour.com/en/players/juan-manuel-elizondo/e232/overview,MEX,"Atlanta, GA, USA","Leon, Mexico",1983.06.08,1983,6,8,NA,163,74,"5'11""",71,180,Ambidextrous,Two-Handed Backhand
e224,victor-estrella-burgos,Victor,Estrella Burgos,http://www.atpworldtour.com/en/players/victor-estrella-burgos/e224/overview,DOM,"Santiago, Dominican Republic","Santiago, Dominican Republic",1980.08.02,1980,8,2,2002,170,77,"5'7""",67,170,Right-Handed,One-Handed Backhand
e655,reda-el-amrani,Reda,El Amrani,http://www.atpworldtour.com/en/players/reda-el-amrani/e655/overview,MAR,"Mohammedia, Morocco","Casablanca, Morocco",1988.05.19,1988,5,19,NA,180,82,"6'1""",73,185,Right-Handed,Two-Handed Backhand
e678,jonathan-eysseric,Jonathan,Eysseric,http://www.atpworldtour.com/en/players/jonathan-eysseric/e678/overview,FRA,"Grasse, France","Saint-Germain-En-Laye, France",1990.05.27,1990,5,27,2008,174,79,"5'11""",71,180,Left-Handed,Two-Handed Backhand
e688,markus-eriksson,Markus,Eriksson,http://www.atpworldtour.com/en/players/markus-eriksson/e688/overview,SWE,"Gothenburg, Sweden","Gothenburg, Sweden",1989.11.29,1989,11,29,NA,176,80,"6'2""",74,188,Right-Handed,Two-Handed Backhand
e687,daniel-evans,Daniel,Evans,http://www.atpworldtour.com/en/players/daniel-evans/e687/overview,GBR,"Birmingham, England","Birmingham, England",1990.05.23,1990,5,23,2006,165,75,"5'9""",69,175,Right-Handed,One-Handed Backhand
e690,matthew-ebden,Matthew,Ebden,http://www.atpworldtour.com/en/players/matthew-ebden/e690/overview,AUS,"Perth, Australia","Durban, South Africa",1987.11.26,1987,11,26,2006,176,80,"6'2""",74,188,Right-Handed,Two-Handed Backhand
e698,gastao-elias,Gastao,Elias,http://www.atpworldtour.com/en/players/gastao-elias/e698/overview,POR,"Lourinhã, Portugal","Lourinhã, Portugal",1990.11.24,1990,11,24,2008,168,76,"6'0""",72,183,Right-Handed,Two-Handed Backhand
e708,maximiliano-estevez,Maximiliano,Estevez,http://www.atpworldtour.com/en/players/maximiliano-estevez/e708/overview,ARG,"Buenos Aires, Argentina","Rio Gallegos, Argentina",1989.05.18,1989,5,18,NA,181,82,"6'3""",75,191,Left-Handed,Two-Handed Backhand
e831,kyle-edmund,Kyle,Edmund,http://www.atpworldtour.com/en/players/kyle-edmund/e831/overview,GBR,"Beverley, Great Britain","Johannesburg, South Africa",1995.01.08,1995,1,8,2012,184,83,"6'2""",74,188,Right-Handed,Two-Handed Backhand
e865,christopher-eubanks,Christopher,Eubanks,http://www.atpworldtour.com/en/players/christopher-eubanks/e865/overview,USA,"Atlanta, GA, USA","Atlanta, GA, USA",1996.05.05,1996,5,5,2017,180,82,"6'7""",79,201,Right-Handed,One-Handed Backhand
e857,evgeny-elistratov,Evgeny,Elistratov,http://www.atpworldtour.com/en/players/evgeny-elistratov/e857/overview,RUS,"Moscow, Russia","Khabarovsk, Russia",1994.12.28,1994,12,28,NA,187,85,"6'4""",76,193,Right-Handed,Two-Handed Backhand
e873,ernesto-escobedo,Ernesto,Escobedo,http://www.atpworldtour.com/en/players/ernesto-escobedo/e873/overview,USA,"West Covina, CA, USA","Los Angeles, CA, USA",1996.07.04,1996,7,4,2014,180,82,"6'1""",73,185,Right-Handed,Two-Handed Backhand
f316,juan-carlos-ferrero,Juan Carlos,Ferrero,http://www.atpworldtour.com/en/players/juan-carlos-ferrero/f316/overview,ESP,"Villena, Spain","Onteniente, Spain",1980.02.12,1980,2,12,1998,160,73,"6'0""",72,183,Right-Handed,Two-Handed Backhand
f324,roger-federer,Roger,Federer,http://www.atpworldtour.com/en/players/roger-federer/f324/overview,SUI,Switzerland,"Basel, Switzerland",1981.08.08,1981,8,8,1998,187,85,"6'1""",73,185,Right-Handed,One-Handed Backhand
f339,mardy-fish,Mardy,Fish,http://www.atpworldtour.com/en/players/mardy-fish/f339/overview,USA,"Los Angeles, California","Edina, Minnesota, USA",1981.12.09,1981,12,9,2000,180,82,"6'2""",74,188,Right-Handed,Two-Handed Backhand
f378,john-paul-fruttero,John Paul,Fruttero,http://www.atpworldtour.com/en/players/john-paul-fruttero/f378/overview,USA,"San Jose, CA, USA","Montebello, California, USA",1981.04.30,1981,4,30,2003,175,79,"6'1""",73,185,Right-Handed,One-Handed Backhand
f401,david-ferrer,David,Ferrer,http://www.atpworldtour.com/en/players/david-ferrer/f401/overview,ESP,"Valencia, Spain","Javea, Spain",1982.04.02,1982,4,2,2000,160,73,"5'9""",69,175,Right-Handed,Two-Handed Backhand
f444,alejandro-falla,Alejandro,Falla,http://www.atpworldtour.com/en/players/alejandro-falla/f444/overview,COL,"Medellin, Colombia","Cali, Colombia",1983.11.14,1983,11,14,2000,169,77,"6'1""",73,185,Left-Handed,Two-Handed Backhand
f454,colin-fleming,Colin,Fleming,http://www.atpworldtour.com/en/players/colin-fleming/f454/overview,GBR,"Linlithgow, Scotland","Linlithgow, Scotland",1984.08.13,1984,8,13,NA,176,80,"6'2""",74,188,Right-Handed,Two-Handed Backhand
f473,romano-frantzen,Romano,Frantzen,http://www.atpworldtour.com/en/players/romano-frantzen/f473/overview,NED,"Den-Haag, Netherlands","Den-Haag, Netherlands",1982.04.18,1982,4,18,NA,154,70,"6'1""",73,185,Left-Handed,Two-Handed Backhand
f525,robert-farah,Robert,Farah,http://www.atpworldtour.com/en/players/robert-farah/f525/overview,COL,"Bogota, Colombia","Montreal, Canada",1987.01.20,1987,1,20,2010,200,91,"6'3""",75,191,Right-Handed,Two-Handed Backhand
f510,fabio-fognini,Fabio,Fognini,http://www.atpworldtour.com/en/players/fabio-fognini/f510/overview,ITA,"Arma di Taggia, Italy","Sanremo, Italy",1987.05.24,1987,5,24,2004,163,74,"5'10""",70,178,Right-Handed,Two-Handed Backhand
f586,thomas-fabbiano,Thomas,Fabbiano,http://www.atpworldtour.com/en/players/thomas-fabbiano/f586/overview,ITA,"San Giorgio Jonico, Italy","Grottaglie, Italy",1989.05.26,1989,5,26,2005,152,69,"5'8""",68,173,Right-Handed,Two-Handed Backhand
f640,jesus-francisco-felix,Jesus Francisco,Felix,http://www.atpworldtour.com/en/players/jesus-francisco-felix/f640/overview,DOM,"Santo Domingo, Dominican Rep.","Santo Domingo, Dominican Rep.",1982.04.09,1982,4,9,NA,150,68,"5'10""",70,178,Right-Handed,One-Handed Backhand
f724,marton-fucsovics,Marton,Fucsovics,http://www.atpworldtour.com/en/players/marton-fucsovics/f724/overview,HUN,"Budapest, Hungary","Nyiregyhaza, Hungary",1992.02.08,1992,2,8,2010,181,82,"6'2""",74,188,Right-Handed,Two-Handed Backhand
f723,mark-fynn,Mark,Fynn,http://www.atpworldtour.com/en/players/mark-fynn/f723/overview,ZIM,"Harare, Zimbabwe","Harare, Zimbabwe",1985.04.16,1985,4,16,NA,165,75,"6'0""",72,183,Right-Handed,One-Handed Backhand
f733,mitchell-frank,Mitchell,Frank,http://www.atpworldtour.com/en/players/mitchell-frank/f733/overview,USA,"Annandale, VA","Annandale, VA",1992.10.16,1992,10,16,NA,175,79,"6'1""",73,185,Right-Handed,Two-Handed Backhand
f808,he-feng,He,Feng,http://www.atpworldtour.com/en/players/he-feng/f808/overview,CHN,"Henan Zhengzhou, China","Kaifeng, China",1993.02.11,1993,2,11,NA,172,78,"6'3""",75,191,Right-Handed,Two-Handed Backhand
f807,blade-fong,Blade,Fong,http://www.atpworldtour.com/en/players/blade-fong/f807/overview,AUS,"Sydney, Australia",Sydney,1992.06.04,1992,6,4,NA,157,71,"5'11""",71,180,Right-Handed,One-Handed Backhand
f858,franco-feitt,Franco,Feitt,http://www.atpworldtour.com/en/players/franco-feitt/f858/overview,ARG,"Buenos Aires, Argentina","Rio Gallegos, Argentina",1992.09.03,1992,9,3,NA,183,83,"6'4""",76,193,Right-Handed,Two-Handed Backhand
f811,bjorn-fratangelo,Bjorn,Fratangelo,http://www.atpworldtour.com/en/players/bjorn-fratangelo/f811/overview,USA,"Orlando, FL, USA","Pittsburgh, PA, USA",1993.07.19,1993,7,19,2012,175,79,"6'0""",72,183,Right-Handed,Two-Handed Backhand
fa48,antonioni-fasano,Antonioni,Fasano,http://www.atpworldtour.com/en/players/antonioni-fasano/fa48/overview,BRA,"Sao Paulo, Brazil","Sao Paulo, Brazil",1998.06.28,1998,6,28,NA,174,79,"6'0""",72,183,Right-Handed,One-Handed Backhand
fb98,taylor-fritz,Taylor,Fritz,http://www.atpworldtour.com/en/players/taylor-fritz/fb98/overview,USA,"Palos Verdes, CA, USA","Rancho Santa Fe, CA, USA",1997.10.28,1997,10,28,2015,185,84,"6'4""",76,193,Right-Handed,Two-Handed Backhand
g029,brian-gottfried,Brian,Gottfried,http://www.atpworldtour.com/en/players/brian-gottfried/g029/overview,USA,"Ponte Vedra Beach, FL, U.S.A.","Baltimore, MD",1952.01.27,1952,1,27,NA,165,75,"6'0""",72,183,Right-Handed,One-Handed Backhand
g062,mike-gandolfo,Mike,Gandolfo,http://www.atpworldtour.com/en/players/mike-gandolfo/g062/overview,USA,"Johns Creek, GA, USA","Ft. Lauderdale, FL, USA",1958.10.03,1958,10,3,NA,190,86,"6'1""",73,185,Left-Handed,Two-Handed Backhand
g235,sander-groen,Sander,Groen,http://www.atpworldtour.com/en/players/sander-groen/g235/overview,NED,NA,"Amsterdam, Netherlands",1968.06.16,1968,6,16,1989,187,85,"6'3""",75,191,Left-Handed,Two-Handed Backhand
g354,justin-gimelstob,Justin,Gimelstob,http://www.atpworldtour.com/en/players/justin-gimelstob/g354/overview,USA,"Santa Monica, California, USA","Livingston, New Jersey, USA",1977.01.26,1977,1,26,1996,195,88,"6'5""",77,196,Right-Handed,One-Handed Backhand
g374,gaston-gaudio,Gaston,Gaudio,http://www.atpworldtour.com/en/players/gaston-gaudio/g374/overview,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",1978.12.09,1978,12,9,1996,155,70,"5'9""",69,175,Right-Handed,One-Handed Backhand
g379,sebastien-grosjean,Sebastien,Grosjean,http://www.atpworldtour.com/en/players/sebastien-grosjean/g379/overview,FRA,"Boca Raton, Florida, USA","Marseille, France",1978.05.29,1978,5,29,1996,160,73,"5'9""",69,175,Right-Handed,Two-Handed Backhand
g415,fernando-gonzalez,Fernando,Gonzalez,http://www.atpworldtour.com/en/players/fernando-gonzalez/g415/overview,CHI,"Santiago, Chile","Santiago, Chile",1980.07.29,1980,7,29,1999,180,82,"6'0""",72,183,Right-Handed,One-Handed Backhand
g476,guillermo-garcia-lopez,Guillermo,Garcia-Lopez,http://www.atpworldtour.com/en/players/guillermo-garcia-lopez/g476/overview,ESP,"La Roda (Albacete), Spain","La Roda (Albacete), Spain",1983.06.04,1983,6,4,2002,176,80,"6'1""",73,185,Right-Handed,One-Handed Backhand
g512,denis-gremelmayr,Denis,Gremelmayr,http://www.atpworldtour.com/en/players/denis-gremelmayr/g512/overview,GER,"Lampertheim, Germany","Heidelberg, Germany",1981.08.16,1981,8,16,2000,160,73,"6'0""",72,183,Left-Handed,Two-Handed Backhand
g551,santiago-gonzalez,Santiago,Gonzalez,http://www.atpworldtour.com/en/players/santiago-gonzalez/g551/overview,MEX,"Cordoba, Mexico","Cordoba, Mexico",1983.02.24,1983,2,24,2001,200,91,"6'3""",75,191,Right-Handed,Two-Handed Backhand
g569,robby-ginepri,Robby,Ginepri,http://www.atpworldtour.com/en/players/robby-ginepri/g569/overview,USA,"Kennesaw, GA, USA","Fort Lauderdale, FL, USA",1982.10.07,1982,10,7,2001,174,79,"6'0""",72,183,Right-Handed,Two-Handed Backhand
g585,maximo-gonzalez,Maximo,Gonzalez,http://www.atpworldtour.com/en/players/maximo-gonzalez/g585/overview,ARG,"Tandil, Argentina","Tandil, Argentina",1983.07.20,1983,7,20,2002,165,75,"5'9""",69,175,Right-Handed,Two-Handed Backhand
g621,chris-guccione,Chris,Guccione,http://www.atpworldtour.com/en/players/chris-guccione/g621/overview,AUS,"New York, NY, USA","Melbourne, Australia",1985.07.30,1985,7,30,2003,202,92,"6'7""",79,201,Left-Handed,One-Handed Backhand
g628,richard-gasquet,Richard,Gasquet,http://www.atpworldtour.com/en/players/richard-gasquet/g628/overview,FRA,"Neuchatel, Switzerland","Beziers, France",1986.06.18,1986,6,18,2002,165,75,"6'1""",73,185,Right-Handed,One-Handed Backhand
g676,daniel-gimeno-traver,Daniel,Gimeno-Traver,http://www.atpworldtour.com/en/players/daniel-gimeno-traver/g676/overview,ESP,"Nules, Castellon, Spain","Valencia, Spain",1985.08.07,1985,8,7,2004,176,80,"6'0""",72,183,Right-Handed,Two-Handed Backhand
g681,teymuraz-gabashvili,Teymuraz,Gabashvili,http://www.atpworldtour.com/en/players/teymuraz-gabashvili/g681/overview,RUS,"Moscow, Russia","Tbilisi, Georgia",1985.05.23,1985,5,23,2001,182,83,"6'2""",74,188,Right-Handed,Two-Handed Backhand
g710,marcel-granollers,Marcel,Granollers,http://www.atpworldtour.com/en/players/marcel-granollers/g710/overview,ESP,"Barcelona, Spain","Barcelona, Spain",1986.04.12,1986,4,12,2003,169,77,"6'3""",75,191,Right-Handed,Two-Handed Backhand
g725,santiago-giraldo,Santiago,Giraldo,http://www.atpworldtour.com/en/players/santiago-giraldo/g725/overview,COL,"Pereira, Colombia","Pereira, Colombia",1987.11.27,1987,11,27,2004,166,75,"6'2""",74,188,Right-Handed,Two-Handed Backhand
g806,andrey-golubev,Andrey,Golubev,http://www.atpworldtour.com/en/players/andrey-golubev/g806/overview,KAZ,"Astana, Kazakhstan","Volzhskij, Russia",1987.07.22,1987,7,22,2005,174,79,"6'0""",72,183,Right-Handed,One-Handed Backhand
g820,xin-gao,Xin,Gao,http://www.atpworldtour.com/en/players/xin-gao/g820/overview,CHN,NA,Tianjin,1994.05.12,1994,5,12,NA,176,80,"5'11""",71,180,Right-Handed,Two-Handed Backhand
g858,ernests-gulbis,Ernests,Gulbis,http://www.atpworldtour.com/en/players/ernests-gulbis/g858/overview,LAT,"Jurmala, Latvia","Riga, Latvia",1988.08.30,1988,8,30,2004,194,88,"6'4""",76,193,Right-Handed,Two-Handed Backhand
g892,alejandro-gonzalez,Alejandro,Gonzalez,http://www.atpworldtour.com/en/players/alejandro-gonzalez/g892/overview,COL,"Medellin, Colombia","Medellin, Colombia",1989.02.07,1989,2,7,2006,182,83,"6'3""",75,191,Right-Handed,Two-Handed Backhand
g940,sam-groth,Sam,Groth,http://www.atpworldtour.com/en/players/sam-groth/g940/overview,AUS,"Melbourne, Australia","Narrandera, Australia",1987.10.19,1987,10,19,2006,220,100,"6'4""",76,193,Right-Handed,One-Handed Backhand
g967,peter-gojowczyk,Peter,Gojowczyk,http://www.atpworldtour.com/en/players/peter-gojowczyk/g967/overview,GER,"Munich, Germany","Munich, Germany",1989.07.15,1989,7,15,2006,183,83,"6'2""",74,188,Right-Handed,Two-Handed Backhand
g983,alessandro-giannessi,Alessandro,Giannessi,http://www.atpworldtour.com/en/players/alessandro-giannessi/g983/overview,ITA,"La Spezia, Italy","La Spezia, Italy",1990.05.30,1990,5,30,2008,180,82,"6'1""",73,185,Left-Handed,Two-Handed Backhand
g985,carlos-gomez-herrera,Carlos,Gomez-Herrera,http://www.atpworldtour.com/en/players/carlos-gomez-herrera/g985/overview,ESP,"Marbella, Spain","Marbella, Spain",1990.04.30,1990,4,30,NA,187,85,"6'3""",75,191,Right-Handed,Two-Handed Backhand
ga46,sergio-galdos,Sergio,Galdos,http://www.atpworldtour.com/en/players/sergio-galdos/ga46/overview,PER,Lima,Arequipa,1990.01.02,1990,1,2,NA,196,89,"6'0""",72,183,Right-Handed,One-Handed Backhand
ga48,takanyi-garanganga,Takanyi,Garanganga,http://www.atpworldtour.com/en/players/takanyi-garanganga/ga48/overview,ZIM,"Atlanta, GA","Harare, Zimbabwe",1990.09.06,1990,9,6,2009,176,80,"6'1""",73,185,Right-Handed,Two-Handed Backhand
ga71,laurynas-grigelis,Laurynas,Grigelis,http://www.atpworldtour.com/en/players/laurynas-grigelis/ga71/overview,LTU,"Costa di Mezzate, Italy","Klaipeda, Lithuania",1991.08.14,1991,8,14,NA,168,76,"6'0""",72,183,Right-Handed,Two-Handed Backhand
ga79,lorenzo-giustino,Lorenzo,Giustino,http://www.atpworldtour.com/en/players/lorenzo-giustino/ga79/overview,ITA,"Naples, Italy","Naples, Italy",1991.09.10,1991,9,10,2007,176,80,"6'0""",72,183,Right-Handed,Two-Handed Backhand
ga94,prajnesh-gunneswaran,Prajnesh,Gunneswaran,http://www.atpworldtour.com/en/players/prajnesh-gunneswaran/ga94/overview,IND,"Chennai, India","Chennai, India",1989.11.12,1989,11,12,NA,176,80,"6'2""",74,188,Left-Handed,Two-Handed Backhand
gb42,alejandro-gomez,Alejandro,Gomez,http://www.atpworldtour.com/en/players/alejandro-gomez/gb42/overview,COL,"Cali, Colombia","Cali, Colombia",1991.08.14,1991,8,14,2015,183,83,"6'2""",74,188,Right-Handed,Two-Handed Backhand
gb53,federico-gaio,Federico,Gaio,http://www.atpworldtour.com/en/players/federico-gaio/gb53/overview,ITA,"Faenza, Italy","Faenza, Italy",1992.03.05,1992,3,5,2009,185,84,"5'11""",71,180,Right-Handed,One-Handed Backhand
gb61,viktor-galovic,Viktor,Galovic,http://www.atpworldtour.com/en/players/viktor-galovic/gb61/overview,CRO,"Bussero, Italy","Nova Gradiska, Croatia",1990.09.19,1990,9,19,2011,194,88,"6'4""",76,193,Right-Handed,Two-Handed Backhand
gb71,marc-giner,Marc,Giner,http://www.atpworldtour.com/en/players/marc-giner/gb71/overview,ESP,"Valencia, Spain","Pego, Spain",1991.06.18,1991,6,18,NA,167,76,"6'0""",72,183,Right-Handed,One-Handed Backhand
gb76,damon-gooch,Damon,Gooch,http://www.atpworldtour.com/en/players/damon-gooch/gb76/overview,RSA,"Washington, DC, USA",Edenvale,1986.07.11,1986,7,11,NA,173,78,"6'2""",74,188,Right-Handed,Two-Handed Backhand
gb88,david-goffin,David,Goffin,http://www.atpworldtour.com/en/players/david-goffin/gb88/overview,BEL,"Monte Carlo, Monaco","Rocourt, Belgium",1990.12.07,1990,12,7,2009,150,68,"5'11""",71,180,Right-Handed,Two-Handed Backhand
gc03,teri-groll,Teri,Groll,http://www.atpworldtour.com/en/players/teri-groll/gc03/overview,FRA,Mulhouse,"Mulhouse, France",1992.12.10,1992,12,10,NA,165,75,"6'2""",74,188,Right-Handed,Two-Handed Backhand
gb94,omar-giacalone,Omar,Giacalone,http://www.atpworldtour.com/en/players/omar-giacalone/gb94/overview,ITA,"Mazara del Vallo, Italy","Mazara del Vallo, Italy",1992.01.11,1992,1,11,NA,169,77,"5'11""",71,180,Right-Handed,Two-Handed Backhand
gb93,norbert-gombos,Norbert,Gombos,http://www.atpworldtour.com/en/players/norbert-gombos/gb93/overview,SVK,"Bratislava, Slovakia","Galanta, Slovakia",1990.08.13,1990,8,13,2009,187,85,"6'5""",77,196,Right-Handed,Two-Handed Backhand
gc38,oliver-golding,Oliver,Golding,http://www.atpworldtour.com/en/players/oliver-golding/gc38/overview,GBR,"Richmond, England","Richmond, England",1993.09.29,1993,9,29,2011,185,84,"6'2""",74,188,Right-Handed,Two-Handed Backhand
gc44,patrick-grigoriu,Patrick,Grigoriu,http://www.atpworldtour.com/en/players/patrick-grigoriu/gc44/overview,ROU,"Bucharest, Romania","Sigmaringen, Germany",1991.03.25,1991,3,25,NA,176,80,"6'0""",72,183,Left-Handed,Two-Handed Backhand
gc87,lucas-gomez,Lucas,Gomez,http://www.atpworldtour.com/en/players/lucas-gomez/gc87/overview,MEX,"Tijuana, Mexico","Tijuana, Mexico",1995.08.11,1995,8,11,NA,159,72,"5'10""",70,178,Left-Handed,Two-Handed Backhand
gc54,scott-griekspoor,Scott,Griekspoor,http://www.atpworldtour.com/en/players/scott-griekspoor/gc54/overview,NED,"Nieuw Vennep, Netherlands","Haarlem, Netherlands",1991.01.10,1991,1,10,NA,176,80,"6'2""",74,188,Right-Handed,Two-Handed Backhand
gc88,marcos-giron,Marcos,Giron,http://www.atpworldtour.com/en/players/marcos-giron/gc88/overview,USA,"Thousand Oaks,California,USA","Thousand Oaks,California, USA",1993.07.24,1993,7,24,2014,170,77,"5'11""",71,180,Right-Handed,Two-Handed Backhand
gc89,egor-gerasimov,Egor,Gerasimov,http://www.atpworldtour.com/en/players/egor-gerasimov/gc89/overview,BLR,"Belarus, Minsk","Belarus, Minsk",1992.11.11,1992,11,11,2010,185,84,"6'0""",72,183,Right-Handed,Two-Handed Backhand
gd08,lloyd-glasspool,Lloyd,Glasspool,http://www.atpworldtour.com/en/players/lloyd-glasspool/gd08/overview,GBR,Birmingham,Redditch,1993.11.19,1993,11,19,NA,187,85,"6'3""",75,191,Right-Handed,Two-Handed Backhand
gd64,christian-garin,Christian,Garin,http://www.atpworldtour.com/en/players/christian-garin/gd64/overview,CHI,"Mallorca, Spain","Santiago, Chile",1996.05.30,1996,5,30,2013,187,85,"6'1""",73,185,Right-Handed,Two-Handed Backhand
gd84,andre-gaspar-murta,Andre,Gaspar Murta,http://www.atpworldtour.com/en/players/andre-gaspar-murta/gd84/overview,POR,NA,"Faro, Portugal",1994.08.08,1994,8,8,NA,185,84,"6'4""",76,193,Right-Handed,Two-Handed Backhand
gd91,juan-ignacio-galarza,Juan Ignacio,Galarza,http://www.atpworldtour.com/en/players/juan-ignacio-galarza/gd91/overview,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",1994.03.18,1994,3,18,NA,178,81,"6'0""",72,183,Right-Handed,Two-Handed Backhand
ge03,andre-goransson,Andre,Goransson,http://www.atpworldtour.com/en/players/andre-goransson/ge03/overview,SWE,"Hollviken, Sweden","Rang, Sweden",1994.04.30,1994,4,30,NA,190,86,"6'2""",74,188,Right-Handed,Two-Handed Backhand
ge09,xiao-gong,Xiao,Gong,http://www.atpworldtour.com/en/players/xiao-gong/ge09/overview,CHN,Fuzhou,Hunan,1992.01.05,1992,1,5,NA,165,75,"5'10""",70,178,Left-Handed,Two-Handed Backhand
ge28,ivan-gakhov,Ivan,Gakhov,http://www.atpworldtour.com/en/players/ivan-gakhov/ge28/overview,RUS,"Oliva,Spain","Moscow, Russia",1996.11.04,1996,11,4,NA,183,83,"6'4""",76,193,Left-Handed,Two-Handed Backhand
ge33,daniel-elahi-galan,Daniel Elahi,Galan,http://www.atpworldtour.com/en/players/daniel-elahi-galan/ge33/overview,COL,"Bogota, Colombia","Bucaramanga, Colombia",1996.06.18,1996,6,18,2015,159,72,"6'3""",75,191,Right-Handed,Two-Handed Backhand
gj37,tallon-griekspoor,Tallon,Griekspoor,http://www.atpworldtour.com/en/players/tallon-griekspoor/gj37/overview,NED,"Nieuw Vennep, Netherlands","Haarlem, Netherlands",1996.07.02,1996,7,2,NA,181,82,"6'2""",74,188,Right-Handed,Two-Handed Backhand
h336,tim-henman,Tim,Henman,http://www.atpworldtour.com/en/players/tim-henman/h336/overview,GBR,"London, England","Oxford, England",1974.09.06,1974,9,6,1993,170,77,"6'1""",73,185,Right-Handed,One-Handed Backhand
h355,tommy-haas,Tommy,Haas,http://www.atpworldtour.com/en/players/tommy-haas/h355/overview,GER,"Bradenton & Los Angeles, USA","Hamburg, Germany",1978.04.03,1978,4,3,1996,185,84,"6'2""",74,188,Right-Handed,One-Handed Backhand
h377,dominik-hrbaty,Dominik,Hrbaty,http://www.atpworldtour.com/en/players/dominik-hrbaty/h377/overview,SVK,"Monte Carlo, Monaco","Bratislava, Slovakia",1978.01.04,1978,1,4,1996,175,79,"6'0""",72,183,Right-Handed,Two-Handed Backhand
h380,ivo-heuberger,Ivo,Heuberger,http://www.atpworldtour.com/en/players/ivo-heuberger/h380/overview,SUI,"Altstaetten, Switzerland","Altstaetten, Switzerland",1976.02.19,1976,2,19,1995,169,77,"6'2""",74,188,Right-Handed,Two-Handed Backhand
h390,luis-horna,Luis,Horna,http://www.atpworldtour.com/en/players/luis-horna/h390/overview,PER,"Lima, Peru","Lima, Peru",1980.09.14,1980,9,14,1998,180,82,"5'11""",71,180,Right-Handed,One-Handed Backhand
h432,lleyton-hewitt,Lleyton,Hewitt,http://www.atpworldtour.com/en/players/lleyton-hewitt/h432/overview,AUS,"Melbourne, Australia","Adelaide, Australia",1981.02.24,1981,2,24,1998,170,77,"5'10""",70,178,Right-Handed,Two-Handed Backhand
h442,jan-hernych,Jan,Hernych,http://www.atpworldtour.com/en/players/jan-hernych/h442/overview,CZE,"Prague, Czech Republic","Prague, Czech Republic",1979.07.07,1979,7,7,1998,182,83,"6'2""",74,188,Right-Handed,Two-Handed Backhand
h472,oscar-hernandez,Oscar,Hernandez,http://www.atpworldtour.com/en/players/oscar-hernandez/h472/overview,ESP,"Barcelona, Spain","Barcelona, Spain",1978.04.10,1978,4,10,1998,154,70,"5'11""",71,180,Right-Handed,One-Handed Backhand
h528,victor-hanescu,Victor,Hanescu,http://www.atpworldtour.com/en/players/victor-hanescu/h528/overview,ROU,"Bucharest, Romania","Bucharest, Romania",1981.07.21,1981,7,21,2000,194,88,"6'6""",78,198,Right-Handed,One-Handed Backhand
h571,jan-hajek,Jan,Hajek,http://www.atpworldtour.com/en/players/jan-hajek/h571/overview,CZE,"Olomouc, Czech Republic","Olomouc, Czech Republic",1983.08.07,1983,8,7,2000,176,80,"5'11""",71,180,Right-Handed,Two-Handed Backhand
h624,ryan-haviland,Ryan,Haviland,http://www.atpworldtour.com/en/players/ryan-haviland/h624/overview,USA,"Greenville, SC, USA","St Louis, MO, USA",1980.12.12,1980,12,12,NA,180,82,"6'2""",74,188,Right-Handed,Two-Handed Backhand
h693,ricardo-hocevar,Ricardo,Hocevar,http://www.atpworldtour.com/en/players/ricardo-hocevar/h693/overview,BRA,"Sao Paulo, Brazil","Sao Paulo, Brazil",1985.05.09,1985,5,9,2004,176,80,"5'11""",71,180,Right-Handed,Two-Handed Backhand
