player_id,first_name,last_name,hand,birth_date,country_code,country
119866,Luigi,Giannuzzi,U,1985-03-07T00:00:00Z,ITA,Italy
119868,Nicklas,Szymanski,R,1987-10-16T00:00:00Z,SWE,Sweden
119870,Ned,Boone,R,1987-06-20T00:00:00Z,GBR,United Kingdom
119871,Thomas,Williams,U,1987-07-04T00:00:00Z,GBR,United Kingdom
119873,James,Southwood,U,1983-10-18T00:00:00Z,GBR,United Kingdom
119874,Sean,Galpin,U,1987-11-12T00:00:00Z,GBR,United Kingdom
119875,Alin Ionut,Enescu,R,1989-01-20T00:00:00Z,ROU,Romania
119876,Zoltan,Bus,R,1984-01-27T00:00:00Z,ROU,Romania
119877,Dan Adrian,Chermaci,U,1987-08-26T00:00:00Z,ROU,Romania
119878,Alexandru Cristian,Dedu,U,1988-01-20T00:00:00Z,ROU,Romania
119879,Dmitry,Rachev,R,1987-04-17T00:00:00Z,RUS,Russia
119880,Andrey,Esipov,U,1987-02-02T00:00:00Z,RUS,Russia
119881,Levan,Nanava,U,1985-11-27T00:00:00Z,RUS,Russia
119882,Mindaugas,Celedinas,U,1989-01-23T00:00:00Z,LTU,Lithuania
119883,Tadas,Budrikis,R,1988-06-13T00:00:00Z,LTU,Lithuania
119884,Aurimas,Karpavicius,R,1984-09-03T00:00:00Z,LTU,Lithuania
119885,Csaba,Nemeth,U,1986-02-09T00:00:00Z,HUN,Hungary
119886,Salvatore,Deliperi,U,1983-03-13T00:00:00Z,ITA,Italy
119887,Luca,Cattani,R,1984-12-27T00:00:00Z,ITA,Italy
119888,Filippo,Bettini,R,1986-10-12T00:00:00Z,ITA,Italy
119890,Guillaume,Canniccioni,U,1981-01-28T00:00:00Z,FRA,France
119891,Francisco Javier,De La Torre Sanchez,U,1987-10-11T00:00:00Z,ESP,Spain
119892,Matt,Symons,U,1988-06-30T00:00:00Z,AUS,Australia
119893,Branimir,Bozic,U,1988-01-08T00:00:00Z,AUS,Australia
119894,Gregory,Chaine,U,1985-10-12T00:00:00Z,AUS,Australia
119895,Claude,Gorjux,U,1988-11-01T00:00:00Z,AUS,Australia
119896,Gabriel,Gomez,U,1987-09-02T00:00:00Z,ARG,Argentina
119897,Ariel Martin,Lucero,R,1985-05-02T00:00:00Z,ARG,Argentina
119898,Juan Pablo,Arandia,U,1986-03-20T00:00:00Z,BOL,Bolivia
119899,Rodrigo,Villarroel,U,1980-11-13T00:00:00Z,BOL,Bolivia
119900,Nicolas,Franco,U,1987-09-07T00:00:00Z,BOL,Bolivia
119901,Mario,Salinas,U,1988-02-24T00:00:00Z,BOL,Bolivia
119902,Matias,Alberti,U,1985-03-02T00:00:00Z,ARG,Argentina
119903,Roger,Lema,R,1988-05-07T00:00:00Z,BOL,Bolivia
119904,Eliseo,Dandrea,U,1984-10-22T00:00:00Z,ARG,Argentina
119905,Carlos,Velarde,U,1982-11-18T00:00:00Z,BOL,Bolivia
119906,Andres,Carrasco Carrasco,U,1986-05-14T00:00:00Z,ESP,Spain
119907,Dmitry,Sventitsky,R,1988-11-30T00:00:00Z,RUS,Russia
119908,Peter,Paulenka,R,1987-02-06T00:00:00Z,SVK,Slovakia
119910,Santiago,Baquerizo,U,1987-02-13T00:00:00Z,ECU,Ecuador
119911,Carlos,Perez,U,1988-09-15T00:00:00Z,ECU,Ecuador
119912,Marcelo,Diaz Petrilli,U,1986-04-07T00:00:00Z,ECU,Ecuador
119913,Alberto,Diaz Petrilli,U,1987-11-03T00:00:00Z,ECU,Ecuador
119915,Maurice,Wamukowa,U,1986-02-25T00:00:00Z,KEN,Kenya
119916,Daniel,Rono,U,1989-10-22T00:00:00Z,KEN,Kenya
119917,Olivier,Nkunda,U,1985-04-16T00:00:00Z,RWA,Rwanda
119918,Alphonse,Rutagambwa,U,1986-11-10T00:00:00Z,RWA,Rwanda
119919,Eric,Uwamahoro,U,1983-10-08T00:00:00Z,RWA,Rwanda
119920,Michael,Levens,U,1979-04-05T00:00:00Z,AUS,Australia
119924,Wasif,Cheema,R,1986-04-24T00:00:00Z,PAK,Pakistan
119931,Libertino,Camelo Neto,U,1984-11-11T00:00:00Z,BRA,Brazil
119932,Pedro,Cacao,U,1987-03-12T00:00:00Z,BRA,Brazil
119933,Pedro,Zanotelli,R,1990-01-23T00:00:00Z,BRA,Brazil
119934,Andre,Rodrigues,U,1989-07-21T00:00:00Z,BRA,Brazil
119935,Helmut,Leyva Herrera,U,1982-06-12T00:00:00Z,ESP,Spain
119936,Jose,Nascimento,R,1986-02-20T00:00:00Z,BRA,Brazil
119937,Renato,Pereira,R,1985-04-06T00:00:00Z,BRA,Brazil
119940,Ramin,Hajiyev,R,1987-09-24T00:00:00Z,AZE,Azerbaijan
119947,Sergey,Rudenko,U,1987-06-17T00:00:00Z,UKR,Ukraine
119948,Sebastien,Deridder,R,1982-06-03T00:00:00Z,FRA,France
119949,Maksim,Bakunin,U,1988-09-18T00:00:00Z,UKR,Ukraine
119950,Stanislav,Gotman,U,1989-01-14T00:00:00Z,UKR,Ukraine
119951,Dmytro,Kamynin,U,1989-10-28T00:00:00Z,UKR,Ukraine
119952,Alessandro,Sabatini,U,1986-04-03T00:00:00Z,ITA,Italy
119953,Luca,Dinoi,U,1988-03-15T00:00:00Z,ITA,Italy
119955,Amaury,Van Haelen,R,1987-02-23T00:00:00Z,BEL,Belgium
119956,Vytis,Balsiukas,R,1987-01-13T00:00:00Z,LTU,Lithuania
119957,Agustin,Gonzalez Martin,U,1986-06-27T00:00:00Z,ESP,Spain
119958,Patxy,Suarez Galinanes,U,1988-09-22T00:00:00Z,ESP,Spain
119959,Alberto,Rodriguez Gonzalez,U,1989-04-16T00:00:00Z,ESP,Spain
119960,Sahar,Shimiel,U,1988-07-19T00:00:00Z,ISR,Israel
119961,Guillaume,Tarralle,R,1981-02-20T00:00:00Z,FRA,France
119962,Nimrod,Perel,U,1985-08-20T00:00:00Z,ISR,Israel
119963,Suleman,Jafarey Hall,U,1986-03-04T00:00:00Z,AUS,Australia
119964,Rui,Hao,U,1985-01-20T00:00:00Z,CHN,China
119966,Nathaniel,Horton,U,1980-09-25T00:00:00Z,SLE,Sierra Leone
119977,Serdarguly,Mamedkuliyev,U,1988-09-30T00:00:00Z,TKM,Turkmenistan
119980,Alexander,Farquharson,U,1984-05-03T00:00:00Z,GBR,United Kingdom
119981,Daniel,Hwang,U,1988-07-30T00:00:00Z,USA,United States
119983,Manuel Alfredo,Rodriguez,U,1985-03-28T00:00:00Z,VEN,Venezuela
119984,Claudio,Romano,R,1990-04-15T00:00:00Z,VEN,Venezuela
119985,Alexander,Rojas,R,1990-04-25T00:00:00Z,VEN,Venezuela
119986,Leonel,Vivas,U,1989-09-26T00:00:00Z,VEN,Venezuela
119987,Gabriel,Perez,U,1988-10-26T00:00:00Z,COL,Colombia
119988,Daniel,Robles,U,1989-04-09T00:00:00Z,COL,Colombia
119989,Diego,Medrano,R,1987-12-20T00:00:00Z,COL,Colombia
119990,Arturo,Santa,L,1990-12-22T00:00:00Z,COL,Colombia
119991,Sebastian,Salazar,R,1990-09-29T00:00:00Z,COL,Colombia
119992,Mauricio,Mejia,U,1988-09-24T00:00:00Z,COL,Colombia
119993,Jhon,Bolivar,U,1978-09-04T00:00:00Z,COL,Colombia
119994,Magin,Ortiga,U,1990-05-25T00:00:00Z,COL,Colombia
119995,Yovanny,Monroy,U,1975-05-31T00:00:00Z,COL,Colombia
119996,Kinshuk,Sharma,R,1989-07-30T00:00:00Z,IND,India
119997,Steeve,Noblecourt,U,1981-05-07T00:00:00Z,FRA,France
119998,Alex,Platevoet,U,1986-03-02T00:00:00Z,BEL,Belgium
119999,Derek,Schwandt,U,1982-11-27T00:00:00Z,USA,United States
120000,Eduardo,De La Paz,R,1984-01-27T00:00:00Z,MEX,Mexico
120001,Nathan,Rosenfeld,R,1987-09-07T00:00:00Z,USA,United States
120002,Luis David,Viruega Diaz,U,1988-06-28T00:00:00Z,MEX,Mexico
120003,Alfonso,De La Pena,R,1990-02-03T00:00:00Z,MEX,Mexico
120005,Guillaume,St Maurice,U,1988-03-22T00:00:00Z,CAN,Canada
120006,Vijit,Sehgal,U,1987-09-18T00:00:00Z,IND,India
120007,Pedro,Posselt,U,1987-10-27T00:00:00Z,BRA,Brazil
120008,Carlos,Nedel,R,1987-11-24T00:00:00Z,BRA,Brazil
120009,Damian Dario,Iturriaga,U,1987-03-23T00:00:00Z,ARG,Argentina
120010,Juan Pablo,Blariza,U,1988-08-16T00:00:00Z,ARG,Argentina
120011,Stefano,Licata,R,1989-07-25T00:00:00Z,ARG,Argentina
120012,Kevin,Casey,U,1983-06-09T00:00:00Z,USA,United States
120016,Alfonso,Fernandez Guimera,U,1987-09-07T00:00:00Z,ESP,Spain
120017,Juan Carlo,Acuna Gerard,R,1990-11-13T00:00:00Z,MEX,Mexico
120018,Gerardo,Suarez,U,1984-10-03T00:00:00Z,MEX,Mexico
120019,Jonathon,Galyon,U,1988-04-16T00:00:00Z,USA,United States
120021,Mario,Cal,U,1988-03-11T00:00:00Z,PAN,Panama
120022,Arnulfo,Courtney,U,1971-09-23T00:00:00Z,PAN,Panama
120023,Franck,Dalla Santa,U,1981-12-10T00:00:00Z,FRA,France
120024,Sebastian,Suarez,U,1979-06-14T00:00:00Z,MEX,Mexico
120025,Nathan M,Price,R,1980-06-01T00:00:00Z,AUS,Australia
120026,Luca,Bianchini,R,1986-04-05T00:00:00Z,ITA,Italy
120027,Jorge,Molina De La Rosa,R,1989-08-25T00:00:00Z,MEX,Mexico
120028,Bjorn,Van Muysewinkel,R,1983-04-21T00:00:00Z,BEL,Belgium
120030,Serge,Carpentier,U,1965-02-27T00:00:00Z,BEL,Belgium
120031,Mihai,Draganescu,U,1987-06-16T00:00:00Z,ITA,Italy
120033,Hicham,Laalej,R,1987-04-19T00:00:00Z,MAR,Morocco
120034,Alex,Lane,R,1986-10-15T00:00:00Z,USA,United States
120035,Xu,Yin,R,1986-08-20T00:00:00Z,CHN,China
120036,Xiao Long,Yin,U,1988-09-18T00:00:00Z,CHN,China
120037,Carlos,Previ Aliano,U,1988-02-08T00:00:00Z,ESP,Spain
120038,Daniel Andrea,Rodriguez Redondo,R,1984-04-13T00:00:00Z,ESP,Spain
120039,Maxime,Adam,U,1985-06-28T00:00:00Z,FRA,France
120040,Hugo,Le Coq,U,1977-05-26T00:00:00Z,FRA,France
120041,Giovanni,Di Fraia,U,1986-06-24T00:00:00Z,ITA,Italy
120042,Roberto,Dadamo,U,1987-07-09T00:00:00Z,ITA,Italy
120043,Benjamin George,Levi,L,1990-01-01T00:00:00Z,GBR,United Kingdom
120045,Alessio,Genovese,R,1984-12-12T00:00:00Z,ITA,Italy
120046,Laerte,Di Falco,R,1986-12-24T00:00:00Z,ITA,Italy
120048,Jason,Cole,R,1983-08-08T00:00:00Z,USA,United States
120050,Jeremy,Brouche,U,1988-06-01T00:00:00Z,FRA,France
120051,Michelangelo,Di Mauro,U,1985-07-06T00:00:00Z,ITA,Italy
120052,Jeremiah,Fuller,R,1983-11-05T00:00:00Z,USA,United States
120054,Ivan Rayco,Valls Campos,U,1981-05-25T00:00:00Z,ESP,Spain
120055,Victor,Garcia Gimeno,U,1984-04-09T00:00:00Z,ESP,Spain
120056,Rasmus,Jonasson,L,1989-08-28T00:00:00Z,SWE,Sweden
120057,Yong Ho,Kwon,U,1983-06-23T00:00:00Z,KOR,South Korea
120058,Jong Guk,Ho,R,1985-09-01T00:00:00Z,KOR,South Korea
120059,Hong Ryun,Kim,U,1985-01-28T00:00:00Z,KOR,South Korea
120060,Il Hae,Kim,U,1985-02-27T00:00:00Z,KOR,South Korea
120061,Jae Bin,Jeon,U,1990-08-20T00:00:00Z,KOR,South Korea
120062,Chang Ho,Choi,L,1986-02-10T00:00:00Z,KOR,South Korea
120064,Ryo,Nakagawa,U,1982-02-02T00:00:00Z,JPN,Japan
120065,Kenta,Nakayama,U,1989-06-10T00:00:00Z,JPN,Japan
120066,Mizuto,Fujita,U,1985-06-03T00:00:00Z,JPN,Japan
120067,Masato,Matsuda,U,1980-07-01T00:00:00Z,JPN,Japan
120068,Kohei,Tani,U,1985-07-09T00:00:00Z,JPN,Japan
120069,Hirozumi,Ando,U,1979-10-30T00:00:00Z,JPN,Japan
120070,Yassine,El Ghazi,U,1989-08-22T00:00:00Z,MAR,Morocco
120072,Cristian,Orduna Guzman,U,1988-12-27T00:00:00Z,MEX,Mexico
120073,Ruben,Aboytes,U,1988-09-14T00:00:00Z,MEX,Mexico
120074,Hector,Garcia,R,1990-04-19T00:00:00Z,MEX,Mexico
120075,Alberto,Rojas Maldonado,R,1988-02-27T00:00:00Z,MEX,Mexico
120076,Adrian,Guzman,U,1988-02-26T00:00:00Z,MEX,Mexico
120077,Javier,Becerra Hernandez,U,1970-08-16T00:00:00Z,MEX,Mexico
120078,Christian,Gutierrez,U,1983-05-04T00:00:00Z,MEX,Mexico
120079,Matias Omar,Tello,U,1987-09-18T00:00:00Z,ARG,Argentina
120080,David,Robles Torralba,R,1987-02-24T00:00:00Z,ESP,Spain
120081,Valentine,Dunenkov,U,1974-07-03T00:00:00Z,RUS,Russia
120082,Aaron,Bishop,L,1987-08-12T00:00:00Z,AUS,Australia
120083,Jonas,Mouly,U,1985-06-03T00:00:00Z,FRA,France
120084,Freddy,Luciani,U,1983-06-18T00:00:00Z,VEN,Venezuela
120085,Ryan,Recht,U,1982-07-18T00:00:00Z,USA,United States
120086,Gerardo,Diaz,U,1986-09-12T00:00:00Z,USA,United States
120090,Diego,Puerto Jaimez,U,1989-09-28T00:00:00Z,ESP,Spain
120091,Amarit,Sanchez Thammakrong,U,1987-05-06T00:00:00Z,ESP,Spain
120092,Rafael,Sanchez Navas,U,1989-02-05T00:00:00Z,ESP,Spain
120093,Carlos,Gamez Duran,U,1984-05-19T00:00:00Z,ESP,Spain
120094,Enrique,Huelin Alvarez,U,1988-05-20T00:00:00Z,ESP,Spain
120095,Luca,Compagnucci,R,1986-05-21T00:00:00Z,ITA,Italy
120096,Francesco,Pagani,U,1982-04-24T00:00:00Z,ITA,Italy
120098,Xavier,Riart Ferrer,U,1988-04-18T00:00:00Z,ESP,Spain
120099,Pim,Van Mele,L,1981-10-14T00:00:00Z,BEL,Belgium
120101,Ivan,Galic,L,1987-08-19T00:00:00Z,AUT,Austria
120102,Gabriel,Ionascu,U,1987-03-03T00:00:00Z,ROU,Romania
120103,Vlad Alex,Marinescu,R,1988-08-02T00:00:00Z,ROU,Romania
120105,Adrian,Ludwikiewicz,U,1977-09-29T00:00:00Z,POL,Poland
120106,Borislav,Borovic,U,1985-01-10T00:00:00Z,SRB,Serbia
120107,Filip,Spasojevic,L,1987-06-22T00:00:00Z,SRB,Serbia
120108,Cosmin Cristian,Andreescu,R,1989-08-10T00:00:00Z,ROU,Romania
120109,Michal,Sekula,R,1988-01-23T00:00:00Z,POL,Poland
120110,Hubert,Holzler,R,1981-09-06T00:00:00Z,AUT,Austria
120112,Marko,Pralica,R,1987-11-30T00:00:00Z,SRB,Serbia
120113,Flaviu,Simihaian,U,1987-06-20T00:00:00Z,ROU,Romania
120114,Adrian Ionut,Balota,U,1989-11-18T00:00:00Z,ROU,Romania
120115,Mihai,Parvan,U,1988-07-10T00:00:00Z,ROU,Romania
120117,Dmitriy,Kalenichenko,U,1988-07-04T00:00:00Z,UKR,Ukraine
120118,Aleksandr,Mantrov,U,1986-05-23T00:00:00Z,UKR,Ukraine
120119,Igor,Nikitin,U,1988-03-05T00:00:00Z,UKR,Ukraine
120121,Alexandru,Joitoiu,R,1988-08-23T00:00:00Z,ROU,Romania
120122,Oliver,Andrzejczuk,U,1988-04-25T00:00:00Z,POL,Poland
120123,Harrison,Keyser,R,1987-11-27T00:00:00Z,AUS,Australia
120126,Raphael,Jannel,U,1987-06-19T00:00:00Z,FRA,France
120127,Antonio,Ochoa Collado,R,1986-03-12T00:00:00Z,ESP,Spain
120128,Maxime,Braeckman,U,1985-04-02T00:00:00Z,BEL,Belgium
120130,Dennis,Simsek,R,1980-06-02T00:00:00Z,CAN,Canada
120133,Gabor Zoltan,Pelva,U,1981-02-07T00:00:00Z,SRB,Serbia
120134,Andrea Massimo,Volta,U,1990-07-30T00:00:00Z,ITA,Italy
120135,Alberto,Iarossi,U,1990-03-15T00:00:00Z,ITA,Italy
120136,Dimitar,Labudovik,R,1987-07-09T00:00:00Z,MKD,North Macedonia
120137,Vasco,Zdravkin,L,1989-01-09T00:00:00Z,MKD,North Macedonia
120138,Pierre,Mouillon,U,1985-02-01T00:00:00Z,FRA,France
120139,Aleh,Patapau,R,1986-09-12T00:00:00Z,BLR,Belarus
120140,Georgy,Morgoev,U,1988-07-08T00:00:00Z,RUS,Russia
120141,Francisco,Gonzalez Segura,U,1982-09-26T00:00:00Z,ESP,Spain
120142,Pablo,Romero Otero,U,1983-12-11T00:00:00Z,ESP,Spain
120144,Alexandru,Grecea,R,1987-06-14T00:00:00Z,ROU,Romania
120145,Michel,Remino,R,1985-05-22T00:00:00Z,ITA,Italy
120146,Ilhan,Mutlu,U,1987-02-04T00:00:00Z,TUR,Turkey
120147,Sergey,Melikhov,U,1989-09-19T00:00:00Z,RUS,Russia
120149,Stefan Radu,Leonte,R,1988-06-24T00:00:00Z,ROU,Romania
120150,Dragos Ioan,Ghioc,U,1988-02-03T00:00:00Z,ROU,Romania
120151,Laurentiu,Basarab,U,1989-07-30T00:00:00Z,ROU,Romania
120152,Pawel,Glodkowski,U,1988-07-07T00:00:00Z,POL,Poland
120153,Janusz,Conradi,R,1987-01-07T00:00:00Z,POL,Poland
120154,Michal,Olejniczak,U,1986-06-20T00:00:00Z,POL,Poland
120155,Piotr,Zielinski,U,1987-03-08T00:00:00Z,POL,Poland
120156,Andrzej,Misiek,U,1977-05-20T00:00:00Z,POL,Poland
120157,Ezequiel,Krivulin,U,1987-06-04T00:00:00Z,ARG,Argentina
120158,Pablo,Cerutti,U,1980-11-16T00:00:00Z,ARG,Argentina
120159,Daniel,Rico Junyent,R,1984-05-03T00:00:00Z,ARG,Argentina
120160,Mariano,Benedicti,R,1988-09-24T00:00:00Z,ARG,Argentina
120161,Martin,Brocal,U,1985-12-01T00:00:00Z,ARG,Argentina
120162,Matias,Lieb,U,1989-04-12T00:00:00Z,ARG,Argentina
120163,Raul,Nahim,U,1986-03-25T00:00:00Z,ARG,Argentina
120164,Rodrigo,Orozco,R,1985-07-14T00:00:00Z,ARG,Argentina
120167,Marcos,Fernandez Acanda,U,1986-03-15T00:00:00Z,CUB,Cuba
120168,Alejandro,Lacruz,U,1976-01-16T00:00:00Z,MEX,Mexico
120169,Alberton,Richelieu,U,1987-07-18T00:00:00Z,LCA,St. Lucia
120170,Mykhailo,Zorin,U,1989-07-28T00:00:00Z,UKR,Ukraine
120171,Vojtech,Kunovsky,U,1989-07-18T00:00:00Z,CZE,Czechia
120172,Jiri,Podhajsky,U,1988-10-08T00:00:00Z,CZE,Czechia
120173,Karel,Vesecky,U,1982-06-06T00:00:00Z,CZE,Czechia
120174,Michal,Kozerovsky,U,1988-03-28T00:00:00Z,CZE,Czechia
120175,Sumit Prakash,Gupta,R,1988-11-27T00:00:00Z,IND,India
120176,Sandeep,Choudhary,U,1982-12-19T00:00:00Z,IND,India
120177,Divyanshu,Singh,U,1985-10-23T00:00:00Z,IND,India
120178,Henrique,Cancado,U,1984-06-01T00:00:00Z,BRA,Brazil
120179,Luciano,Silva,U,1982-01-29T00:00:00Z,BRA,Brazil
120180,Fernando,Fittipaldi,U,1988-05-20T00:00:00Z,BRA,Brazil
120181,Diego,Oliveira,R,1988-04-14T00:00:00Z,BRA,Brazil
120182,Bruno,Silva,U,1989-10-03T00:00:00Z,BRA,Brazil
120183,Caio,Piacentini,R,1985-10-08T00:00:00Z,BRA,Brazil
120184,Luiz,Gonzaga,U,1989-11-23T00:00:00Z,BRA,Brazil
120185,Wessim,Derbel,R,1989-06-25T00:00:00Z,TUN,Tunisia
120186,Nicolas Andres,Rodriguez,R,1988-04-22T00:00:00Z,ARG,Argentina
120187,Gonzalo,Apaza,U,1990-10-15T00:00:00Z,BOL,Bolivia
120188,Mauricio,Garcia,U,1990-02-15T00:00:00Z,BOL,Bolivia
120189,Julian,Rodriguez,U,1987-11-25T00:00:00Z,ARG,Argentina
120190,Sean,Fyfe,U,1978-08-24T00:00:00Z,AUS,Australia
120191,Anthony,Tuong,R,1989-01-19T00:00:00Z,AUS,Australia
120192,Juan,Bolona,R,1991-01-30T00:00:00Z,ECU,Ecuador
120193,Raul,Intriago,R,1982-11-03T00:00:00Z,ECU,Ecuador
120194,Jonathan,Bernay,R,1986-08-15T00:00:00Z,ARG,Argentina
120198,Christian,Carere,U,1979-05-04T00:00:00Z,CAN,Canada
120199,Shane,Templeman,R,1983-12-15T00:00:00Z,USA,United States
120200,Hikaru,Sano,U,1988-10-10T00:00:00Z,JPN,Japan
120201,Seiya,Toyota,U,1987-02-26T00:00:00Z,JPN,Japan
120202,Masashi,Yoshida,U,1977-05-10T00:00:00Z,JPN,Japan
120203,Yuya,Tanaka,U,1982-10-21T00:00:00Z,JPN,Japan
120204,Yohei,Okuno,U,1981-11-03T00:00:00Z,JPN,Japan
120205,Hideki,Kobayashi,R,1973-05-11T00:00:00Z,JPN,Japan
120206,Jose Antonio,Zarur Nemer,U,1990-05-06T00:00:00Z,MEX,Mexico
120207,Ricardo,Hernandez,U,1988-12-09T00:00:00Z,VEN,Venezuela
120208,Enrique,Robles,L,1990-08-22T00:00:00Z,MEX,Mexico
120209,Sergio,Herrera,U,1982-07-15T00:00:00Z,MEX,Mexico
120210,Bruno,Pavan Uscanga,R,1989-08-07T00:00:00Z,MEX,Mexico
120212,Gonzalo Rafael,De Villa,U,1988-06-01T00:00:00Z,VEN,Venezuela
120213,Eleazar,Magallan,U,1980-04-26T00:00:00Z,MEX,Mexico
120214,Adrian,Garza,U,1984-02-12T00:00:00Z,MEX,Mexico
120215,Rohan,Williams,U,1983-11-28T00:00:00Z,AUS,Australia
120216,Sylvain,Ruest,R,1980-02-09T00:00:00Z,CAN,Canada
120217,Guy,Kubi,U,1988-04-07T00:00:00Z,ISR,Israel
120218,Omar,Ka,U,1988-06-05T00:00:00Z,SEN,Senegal
120219,Konstantin,Blank,R,1989-03-25T00:00:00Z,ISR,Israel
120220,Simon,Castello Brunet,R,1987-12-09T00:00:00Z,ESP,Spain
120221,Pattrayu,Chumpet,U,1991-03-01T00:00:00Z,THA,Thailand
120222,Putporn,Chantawannop,R,1984-08-31T00:00:00Z,THA,Thailand
120223,Sorachet,Uayporn,U,1990-09-05T00:00:00Z,THA,Thailand
120224,Thanarath,Pongsathien,R,1988-01-10T00:00:00Z,THA,Thailand
120225,Michael,Moore,R,1988-04-07T00:00:00Z,USA,United States
120226,Milo,Johnson,U,1988-04-03T00:00:00Z,USA,United States
120227,Ryan,Stotland,U,1983-04-18T00:00:00Z,USA,United States
120228,Joseph,Atas,U,1985-02-17T00:00:00Z,USA,United States
120229,Tomas,Bohunicky,U,1983-07-15T00:00:00Z,SVK,Slovakia
120230,Monte,Tucker,U,1985-09-04T00:00:00Z,USA,United States
120231,Steven,Forman,U,1989-02-01T00:00:00Z,USA,United States
120232,John,Nguyen,L,1983-11-07T00:00:00Z,USA,United States
120233,Gianfabrizio,Esposito,U,1988-04-29T00:00:00Z,VEN,Venezuela
120234,Sergio,Olivares,L,1978-07-11T00:00:00Z,VEN,Venezuela
120235,Steven,Espinoza,U,1986-06-27T00:00:00Z,VEN,Venezuela
120236,Alexander,Diaz,L,1976-05-24T00:00:00Z,VEN,Venezuela
120237,Juan Carlos,Nunez,U,1985-11-26T00:00:00Z,VEN,Venezuela
120238,Radames,Ries,R,1984-09-11T00:00:00Z,VEN,Venezuela
120239,Alberto,Chitty,U,1992-08-03T00:00:00Z,VEN,Venezuela
120240,Matias,Howells,U,1987-10-23T00:00:00Z,ARG,Argentina
120241,Jose,Ordaz,U,1983-10-24T00:00:00Z,VEN,Venezuela
120242,Daniel,Rua,R,1988-01-10T00:00:00Z,ARG,Argentina
120243,Jonathan,Rondon,U,1988-06-06T00:00:00Z,VEN,Venezuela
120244,Andres,Quijada,R,1990-05-09T00:00:00Z,VEN,Venezuela
120245,Enrique,Gonzalez,R,1985-06-17T00:00:00Z,VEN,Venezuela
120246,Angel,Marquez,R,1991-05-12T00:00:00Z,VEN,Venezuela
120247,Joe,Cooper,R,1986-05-28T00:00:00Z,GBR,United Kingdom
120250,Yashar,Sheet,R,1986-09-20T00:00:00Z,SYR,Syria
120252,Majdi,Salim,U,1987-03-09T00:00:00Z,SYR,Syria
120253,Patrick,Ochan,U,1988-09-08T00:00:00Z,UGA,Uganda
120254,Philipp,Jelinek,U,1983-01-04T00:00:00Z,AUT,Austria
120255,Carlos,Cuenca Navarro,U,1989-09-22T00:00:00Z,ESP,Spain
120256,Adrien,Gombocz,U,1980-07-07T00:00:00Z,FRA,France
120258,Santos,Sanchez Patino,R,1990-06-28T00:00:00Z,ESP,Spain
120259,Pedro,Villar Almiron,U,1988-04-04T00:00:00Z,ESP,Spain
120261,Adrian,Vodislav,R,1990-10-23T00:00:00Z,ROU,Romania
120262,Andrea,Volpini,R,1989-06-29T00:00:00Z,ITA,Italy
120263,Ivo,Albertelli,U,1984-08-27T00:00:00Z,ITA,Italy
120266,Nikolas,Zogaj,U,1989-04-14T00:00:00Z,BEL,Belgium
120267,Filippo,Sciolli,U,1985-10-17T00:00:00Z,ITA,Italy
120269,Vegerd,Veskimagi,R,1987-01-30T00:00:00Z,EST,Estonia
120271,Tadas,Tarasevicius,U,1990-06-16T00:00:00Z,LTU,Lithuania
120272,Anton,Bobytsky,U,1989-01-02T00:00:00Z,UKR,Ukraine
120275,Bastien,Lobbrecht,R,1982-10-25T00:00:00Z,FRA,France
120277,Nick,Hew,U,1987-11-08T00:00:00Z,AUS,Australia
120278,Marco,Guida,U,1984-05-21T00:00:00Z,ITA,Italy
120279,Yannick,Weihs,R,1988-09-02T00:00:00Z,AUT,Austria
120280,Kristopher,Sotiriu,U,1986-02-14T00:00:00Z,AUT,Austria
120286,Miguel Angel,Solbes Llorens,U,1988-03-16T00:00:00Z,ESP,Spain
120287,Nikola,Kostic,R,1986-04-06T00:00:00Z,SRB,Serbia
120293,Stanislav,Shvetsov,R,1987-09-02T00:00:00Z,RUS,Russia
120294,Ekow,Carboo,U,1985-04-18T00:00:00Z,GBR,United Kingdom
120295,David,Prats Catalan,U,1982-07-09T00:00:00Z,ESP,Spain
120296,Endika,Villacorta Rollan,U,1986-02-17T00:00:00Z,ESP,Spain
120297,Vincent,Boginoff,U,1987-10-01T00:00:00Z,FRA,France
120302,Laurent,Montoisy,R,1987-05-29T00:00:00Z,BEL,Belgium
120303,Radu Traian,Ionescu,U,1987-06-21T00:00:00Z,ROU,Romania
120304,Sven,Kasper,U,1988-06-06T00:00:00Z,EST,Estonia
120305,Fredi,Voormann,U,1987-10-23T00:00:00Z,EST,Estonia
120306,Marco,Pezzali,U,1980-05-08T00:00:00Z,ITA,Italy
120307,Maros,Horny,R,1988-07-14T00:00:00Z,SVK,Slovakia
120308,Artem,Strunnikov,R,1989-02-08T00:00:00Z,RUS,Russia
120309,Matteo,Mauri,U,1985-05-01T00:00:00Z,ITA,Italy
120312,Tim,Doan Dinh,U,1988-02-05T00:00:00Z,FRA,France
120315,Santiago,Penades Sanz,R,1987-11-09T00:00:00Z,ESP,Spain
120317,Constantin Cristian,Tanase,R,1989-12-25T00:00:00Z,ROU,Romania
120318,Aleksander,Korzeniewicz,U,1988-01-04T00:00:00Z,POL,Poland
120321,Sebastien,Hourcourigaray,R,1982-04-30T00:00:00Z,FRA,France
120322,Eyal,Bensimon,U,1990-03-01T00:00:00Z,FRA,France
